"","Site","Logger","Winter","UniqueLoggerWinter","DateTime","TempC","MAST","DistEntrM","SiteType","ElevM","TPI","CHILI","PercTree","SnowDays","SWE","gwDepthM"
"18051",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-30 17:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18052",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-09 14:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18053",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-27 05:00:00",5.975,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18054",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-01 23:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18055",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-28 08:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18056",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-19 11:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18057",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-14 17:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18058",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-03 11:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18059",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-15 08:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18060",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-17 23:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18061",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-03 11:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18062",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-26 23:00:00",6.509,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18063",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-14 14:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18064",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-29 08:00:00",5.924,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18065",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-22 11:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18066",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-21 14:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18067",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-30 05:00:00",5.924,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18068",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-10 11:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18069",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-02 14:00:00",5.975,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18070",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-17 14:00:00",6.026,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18071",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-25 17:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18072",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-01 11:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18073",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-08 05:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18074",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-07 20:00:00",6.331,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18075",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-29 20:00:00",5.796,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18076",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-24 14:00:00",6.331,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18077",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-04 05:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18078",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-12 17:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18079",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-12 11:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18080",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-17 08:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18081",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-31 14:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18082",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-15 05:00:00",5.949,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18083",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-28 11:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18084",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-20 05:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18085",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-24 14:00:00",6.535,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18086",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-13 02:00:00",6.535,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18087",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-12 11:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18088",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-07 08:00:00",6.077,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18089",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-05 02:00:00",6.077,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18090",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-03 14:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18091",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-17 02:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18092",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-13 17:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18093",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-20 23:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18094",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-27 02:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18095",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-02 17:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18096",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-17 11:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18097",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-22 23:00:00",6.509,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18098",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-26 20:00:00",6.535,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18099",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-11 23:00:00",6.535,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18100",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-25 14:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18101",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-01 02:00:00",6.331,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18102",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-04 20:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18103",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-01 14:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18104",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-11 14:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18105",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-22 20:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18106",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-16 05:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18107",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-19 11:00:00",6.331,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18108",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-11 08:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18109",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-08 08:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18110",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-15 20:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18111",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-24 20:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18112",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-25 11:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18113",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-21 23:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18114",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-22 11:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18115",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-26 17:00:00",6.509,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18116",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-15 17:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18117",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-12 17:00:00",6.535,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18118",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-08 14:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18119",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-16 20:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18120",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-26 14:00:00",6.179,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18121",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-05 20:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18122",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-21 08:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18123",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-08 23:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18124",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-15 14:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18125",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-11 11:00:00",6.128,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18126",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-25 02:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18127",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-13 20:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18128",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-24 11:00:00",6.509,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18129",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-23 14:00:00",6.128,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18130",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-04 23:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18131",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-03 14:00:00",6.128,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18132",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-02 02:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18133",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-30 20:00:00",6.026,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18134",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-03 02:00:00",6.051,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18135",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-06 05:00:00",5.924,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18136",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-04 02:00:00",6.077,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18137",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-10 20:00:00",6.128,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18138",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-06 23:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18139",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-11 08:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18140",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-26 11:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18141",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-26 05:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18142",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-11 02:00:00",6.179,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18143",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-12 14:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18144",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-13 08:00:00",6.509,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18145",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-09 02:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18146",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-11 14:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18147",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-28 23:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18148",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-10 23:00:00",6.255,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18149",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-10 14:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18150",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-20 11:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18151",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-23 17:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18152",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-06 17:00:00",5.898,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18153",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-11 17:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18154",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-10 05:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18155",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-12 20:00:00",6.433,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18156",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-14 08:00:00",6.56,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18157",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-21 11:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18158",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-24 23:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18159",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-31 08:00:00",5.975,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18160",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-07 08:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18161",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-21 05:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18162",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-25 11:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18163",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-03 23:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18164",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-14 14:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18165",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-03 08:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18166",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-13 08:00:00",6.408,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18167",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-31 11:00:00",5.949,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18168",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-14 23:00:00",6.433,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18169",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-15 05:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18170",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-21 08:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18171",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-27 23:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18172",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-16 02:00:00",6.382,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18173",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-31 05:00:00",6,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18174",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-25 14:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18175",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-03 17:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18176",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-24 14:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18177",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-12 05:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18178",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-06 11:00:00",5.796,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18179",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-07 17:00:00",6.102,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18180",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-09 17:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18181",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-26 02:00:00",6.484,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18182",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-25 17:00:00",6.331,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18183",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-10 20:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18184",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-08 02:00:00",6.051,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18185",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-19 08:00:00",6.281,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18186",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-17 20:00:00",6.357,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18187",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-14 11:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18188",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-14 02:00:00",6.56,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18189",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-14 02:00:00",6.026,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18190",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-14 23:00:00",6.458,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18191",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-05 05:00:00",6.128,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18192",27,"DOX.RE",2016,"DOX.RE.2016","2017-02-17 14:00:00",6.153,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18193",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-04 11:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18194",27,"DOX.RE",2016,"DOX.RE.2016","2017-01-02 14:00:00",6.306,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18195",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-25 17:00:00",6.23,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
"18196",27,"DOX.RE",2016,"DOX.RE.2016","2016-12-19 20:00:00",6.204,10.5514450073242,NA,"Mine",1952,163.227310911361,206,14,27.4,12.8400411605835,47.3424873352051
